AuthorID,Author,Date,Content,Attachments,Reactions,,,
4.27327E+17,la1210,2022-09-26T18:50:09.9670000-04:00,I think he is looking for the breakdown of 60% since there was another one provided,,,,,
4.71358E+17,crypto_rachel,2022-09-26T18:53:49.7640000-04:00,the blog also goes into more breakdown of what went to the community. TBH I wasn't sure since the 60 +15+43 == 118 and then 2 for 120% just wanted that clearer 😊,,,,,
4.27327E+17,la1210,2022-09-26T18:58:23.2250000-04:00,"I think the 15 and 43 are under 60 e.g. out of that 600m UNI, 150m UNI are readily distributed to the users then 430m went to governance, deficit by 20m.",,,,,
4.27327E+17,la1210,2022-09-26T19:00:22.1570000-04:00,But then 150m isn't 15% of 600m so idk 😅,,"😄 (1),🤷‍♀�?(1)",,,
4.71358E+17,crypto_rachel,2022-09-26T19:04:04.7350000-04:00,"but I'm thinking that the 60% was only community members this looks like the 600mil
```
A Retrospective

Uniswap owes its success to the thousands of community members that have joined its journey over the past two years. These early community members will naturally serve as responsible stewards of Uniswap.

15% of UNI 150,000,000 UNI can immediately be claimed by historical liquidity providers, users, and SOCKS redeemers/holders based on a snapshot ending September 1, 2020, at 12:00 am UTC.

4.91664% pro-rata to all 49,192 historical LPs 49,166,400 UNI

~49 million UNI are claimable by historical liquidity providers. The formula accounts for LP liquidity on a per-second basis since the deployment of Uniswap v1, ensuring that rewards are weighted towards LPs that provided liquidity when total liquidity was low.

10.06136% split evenly across all 251,534 historical user addresses 100,613,600 UNI

400 UNI are claimable by each address that has ever called the Uniswap v1 or v2 contracts. This includes ~12,000 addresses that have only ever submitted failed transactions �?love you guys.

0.022% to 220 SOCKS holders/redeemers 220,000 UNI

1000 UNI are claimable by each address that has either redeemed SOCKS tokens for physical socks or owned at least one SOCKS token at the snapshot date.```",,,,,
7.56105E+17,Karannnn#2417,2022-09-26T19:10:41.4250000-04:00,:SUP: :NE_Hacker:,,,,,
6.66139E+17,bing2,2022-09-26T19:14:38.1390000-04:00,"I guess it went to liquidity mining in the past, 5M tokens were allocated per pool at that time, a total of 20M",,,,,
4.71358E+17,crypto_rachel,2022-09-26T19:17:44.5180000-04:00,"yeah something doesn't feel right,  I think I see the confusion in the docs with this paragraph
```
With 15% of tokens already available to be claimed by historical users and liquidity providers, the governance treasury will retain 43% [430,000,000 UNI] of UNI supply to distribute on an ongoing basis through contributor grants, community initiatives, liquidity mining, and other programs.```",,☝️ (1),,,
4.71358E+17,crypto_rachel,2022-09-26T19:18:59.2310000-04:00,but yes I feel you are correct about the 20 mil,,,,,
4.71358E+17,crypto_rachel,2022-09-26T19:26:33.6670000-04:00,"```
Uni breakdown

1,000,000,000 total minted
- 150,000,000 historical LQ providers
- 430,000,000 Uniswap governance treasury
-  20,000,000 Liquidity mining
- 212,660,000 Uniswap Labs Team
- 180,440,000 to investors 4 yr vesting
-   6,900,000 to advisors  4 yr vesting```",,"👆 (1),👏 (1)",,,
4.27327E+17,la1210,2022-09-26T19:26:56.6660000-04:00,That seems right now,,,,,
4.71358E+17,crypto_rachel,2022-09-26T19:27:45.2210000-04:00,"😄  yeah just needed to see it like that, in the paper it tells everything, but it also diverts into specifics",,,,,
4.71358E+17,crypto_rachel,2022-09-26T19:28:32.5060000-04:00,👋  hows it going?,,,,,
3.54986E+17,doopa77,2022-09-26T21:23:27.6810000-04:00,Hello,,,,,
4.71358E+17,crypto_rachel,2022-09-26T21:25:23.4870000-04:00,Hello @DooPA how's it going?,,,,,
3.54986E+17,doopa77,2022-09-26T21:25:44.2750000-04:00,just joining the decentralized revolution brother,,,,,
3.54986E+17,doopa77,2022-09-26T21:26:02.1120000-04:00,Got my rocket pool mini pools getting spun up,,,,,
3.54986E+17,doopa77,2022-09-26T21:26:12.0870000-04:00,bout to use Uniswap for the first time,,"🥳 (1),Uni (1),flyingunicorn (1)",,,
3.54986E+17,doopa77,2022-09-26T21:26:18.6100000-04:00,good things ahead,,,,,
4.71358E+17,crypto_rachel,2022-09-26T21:30:00.3590000-04:00,😊  This sister welcomes you aboard,,,,,
4.71358E+17,crypto_rachel,2022-09-26T21:30:16.3950000-04:00,Great things to come,,🦄 (1),,,
3.54986E+17,doopa77,2022-09-26T21:31:05.6570000-04:00,"Sorry I assume all Crypto nerds are men, but the name Rachel should have steered me other way XD",,😊 (1),,,
4.71358E+17,crypto_rachel,2022-09-26T21:33:03.9590000-04:00,"No worries, but plenty of crypto women out there too, none the less happy to have you aboard. We have all sorts of stuff for info and weekly community and Dev labs chats #📣│announcements",,,,,
3.54986E+17,doopa77,2022-09-26T21:33:24.2690000-04:00,"Very cool, thank you for the welcome",,🙏 (1),,,
4.71358E+17,crypto_rachel,2022-09-26T21:33:56.6680000-04:00,What brought you to uniswap,,,,,
3.54986E+17,doopa77,2022-09-26T21:39:35.2660000-04:00,I need to buy some RPL tokens to collateralize my RP mini pool,,,,,
4.71358E+17,crypto_rachel,2022-09-26T21:40:08.3710000-04:00,"Ahh nice, yeah gotta love defi",,👍 (1),,,
3.54986E+17,doopa77,2022-09-26T21:40:38.0890000-04:00,"The Eth network seems to be running a bit slow atm, been like 5 minutes and my wallet hasn't received the funds",,,,,
4.71358E+17,crypto_rachel,2022-09-26T21:42:34.8770000-04:00,"Hmm seeing lot's of blocks, was this the uniswap swap, or withdraw from exchange?",,,,,
3.54986E+17,doopa77,2022-09-26T21:43:52.0120000-04:00,"Ugh my ledger seemed to default to Max Txn Cost/Fee:
0.00022638 Ether ($0.31)",,,,,
3.54986E+17,doopa77,2022-09-26T21:43:58.8100000-04:00,Which is a bit lower than the average ATM,,,,,
3.54986E+17,doopa77,2022-09-26T21:44:11.0190000-04:00,Says >1 hour until confirmation on Etherscan,,,,,
4.71358E+17,crypto_rachel,2022-09-26T21:44:11.8100000-04:00,"doh, yeah that can happen",,,,,
3.54986E+17,doopa77,2022-09-26T21:44:38.4110000-04:00,damn I only had like 1 hour today to figure this out 😆,,,,,
4.71358E+17,crypto_rachel,2022-09-26T21:45:21.5250000-04:00,"you have two choices, you can cancel it and make another, or wait it out, think gas is trending down, so might not take that long",,,,,
3.54986E+17,doopa77,2022-09-26T21:48:55.9250000-04:00,Just went through 🙂,,🥳 (1),,,
5.58071E+17,stothe6.eth,2022-09-26T22:11:57.0280000-04:00,uniswap is mid,,,,,
7.97265E+17,saisighs,2022-09-27T00:44:48.3770000-04:00,"Hi everyone, quick question about to get my token whitelisted, I know that I need to contact uniswap and make a pull request on the uniswap UI github. Is there any page that explain how to create the pull request?",,,,,
4.71358E+17,crypto_rachel,2022-09-27T00:52:04.9100000-04:00,"Not really, although it has a basic guide within, you would want to do a feature request",https://cdn.discordapp.com/attachments/597638926152499206/1024181612688191508/unknown.png?ex=65efdf74&is=65dd6a74&hm=301137cdabda8e79b7071ee4c4799d4d69a972074cda9d5ed66b536a7c8dbfd3&,,,,
7.97265E+17,saisighs,2022-09-27T00:54:28.0110000-04:00,"If I do this request, will my token be whitelisted? or I still need to work one something",,,,,
4.71358E+17,crypto_rachel,2022-09-27T00:55:24.0060000-04:00,Probably would be best to contact and talk to uniswap labs before tbh,,,,,
7.97265E+17,saisighs,2022-09-27T00:57:08.9450000-04:00,"Okay, thanks a lot",,,,,
4.71358E+17,crypto_rachel,2022-09-27T00:57:51.2210000-04:00,😄  not everyone in crypto is a man 😂,,,,,
7.97265E+17,saisighs,2022-09-27T01:02:14.6110000-04:00,oh I am so sorry,,,,,
4.71358E+17,crypto_rachel,2022-09-27T01:02:56.2150000-04:00,"No worries, 😊",,,,,
3.5851E+17,bearfacer,2022-09-27T02:56:55.5840000-04:00,is the UI working for everyone? I get this error for days now across multiple browsers.. tried all the usual clear cookies e.t.c. tricks 😦,https://cdn.discordapp.com/attachments/597638926152499206/1024213030881460234/Screen_Shot_2022-09-27_at_4.55.49_pm.png?ex=65effcb7&is=65dd87b7&hm=f39ff037eb7709553c327db9a9fa0cde7582810952eeab5b03d24ee2ae6db15d&,,,,
7.47795E+17,sherieam,2022-09-27T03:02:09.4370000-04:00,"Please try using the alternate links / official IPFS gateways here for the meantime: https://github.com/Uniswap/interface/releases/tag/v4.112.0

Or these links: 
- https://bafybeiaj2ag2weiaunygwxxtpzd4ownz57mekbtpfmvthkrzrp77uxsct4.ipfs.dweb.link/
- https://bafybeiaj2ag2weiaunygwxxtpzd4ownz57mekbtpfmvthkrzrp77uxsct4.ipfs.cf-ipfs.com/",,,,,
8.98936E+17,Brown#3666,2022-09-27T03:24:23.0820000-04:00,when genicswap airdrop ?,,,,,
7.45905E+17,cindylo0,2022-09-27T03:27:40.9220000-04:00,There is no update in this one yet. Please follow announcement updates in the Genie Discord.,,,,,
3.5851E+17,bearfacer,2022-09-27T04:11:04.0530000-04:00,Thanks 2nd link https://bafybeiaj2ag2weiaunygwxxtpzd4ownz57mekbtpfmvthkrzrp77uxsct4.ipfs.cf-ipfs.com/#/swap?chain=mainnet works. When will normal URL be fixed?,,,,,
7.47795E+17,sherieam,2022-09-27T04:18:29.2670000-04:00,You're using iOS? We do not have ETR for it.,,,,,
3.5851E+17,bearfacer,2022-09-27T04:23:08.7330000-04:00,no Chrome. What is ETR?,,,,,
5.25808E+17,sagar.mandal.007,2022-09-27T04:25:11.1010000-04:00,"Why uniswap surge 18% ?
Any news or what",,,,,
7.47795E+17,sherieam,2022-09-27T04:26:27.3760000-04:00,Using Chrome on Windows? Estimated time of resolution.,,,,,
3.5851E+17,bearfacer,2022-09-27T04:26:51.0690000-04:00,Oh https://bafybeiaj2ag2weiaunygwxxtpzd4ownz57mekbtpfmvthkrzrp77uxsct4.ipfs.cf-ipfs.com/#/pool?chain=mainnet is crashing with same error 😦,,,,,
7.47795E+17,sherieam,2022-09-27T04:29:57.2480000-04:00,Hard reset Firefox (CTRL + SHIFT + R)  first then delete cookies and cache then try again. Back up seed phrase when neccessary.,,,,,
3.5851E+17,bearfacer,2022-09-27T04:30:38.6170000-04:00,I have:(,,,,,
7.47795E+17,sherieam,2022-09-27T04:39:25.6380000-04:00,You might need to use a different machine. We have not received other users having trouble accessing the Uniswap UI recently.,,,,,
7.47795E+17,sherieam,2022-09-27T04:41:20.3680000-04:00,You can also create a Github issue just click the arrow in circle.,https://cdn.discordapp.com/attachments/597638926152499206/1024239307617210368/unknown.png?ex=65f01530&is=65dda030&hm=675d806003d5efe78881a9ff7f9abfe286ed988aed46f3e88e8918077bb1cd76&,,,,
3.54238E+17,burhi7,2022-09-27T04:59:04.7200000-04:00,"hey guys, How can I reach out to the Uniswap team for a partnership inquery?",,,,,
7.39851E+17,Rey#5193,2022-09-27T05:00:00.1140000-04:00,Hi there. Uniswap has historically never done any marketing nor engaged in any partnerships that we know of. But you can try sending an email to contact@uniswap.org,,,,,
8.06523E+17,mikesnewname,2022-09-27T05:00:42.0160000-04:00,Will there be any new proposals soon do you think?,,,,,
3.54238E+17,burhi7,2022-09-27T05:02:57.4220000-04:00,"hi Rey, not really marketing but an integration I am seeking to inquire about. thought I can message a memeber here. if not ill use the email",,,,,
7.47795E+17,sherieam,2022-09-27T05:03:48.4420000-04:00,You can join the #🏛│governance channel and participate in the Governance forum here: https://gov.uniswap.org/c/proposal-discussion/5,,prays (1),,,
8.06523E+17,mikesnewname,2022-09-27T05:04:14.8380000-04:00,Thank you!,,👍 (1),,,
9.07578E+17,lanadelpepe,2022-09-27T06:33:40.4900000-04:00,hinlo,,,,,
9.89275E+17,anthonynicholas.,2022-09-27T06:40:10.7310000-04:00,Hey!,,,,,
7.63572E+17,mar06833,2022-09-27T06:41:15.8730000-04:00,anybody can confirm this official Uniswap support email ; support@uniswap.org  ?,,,,,
4.2642E+17,prateeks367,2022-09-27T06:42:29.9720000-04:00,Can anybody tell what these different roles in verification section?,,,,,
7.45905E+17,cindylo0,2022-09-27T06:42:40.7940000-04:00,"Yes, this is official. Or you can open a ticket here https://support.uniswap.org/hc/en-us/requests/new",,,,,
7.17377E+17,Nico - Fiat24#3021,2022-09-27T07:41:05.9310000-04:00,"Hi all, when does Uniswap move from Arbitrum Rinkeby to Arbitrum Goerli?",,,,,
8.25563E+17,undoubted08,2022-09-27T07:46:03.1350000-04:00,"Hi there, let's wait for the team's feedback about this for now.",,,,,
4.86086E+17,alex8765_,2022-09-27T07:53:32.2740000-04:00,where can i see the Uniswap front end code? how are they calculating uncollected fees?,,,,,
8.25563E+17,undoubted08,2022-09-27T07:54:11.6740000-04:00,"Hi there, this is best posted in #💻│dev-chat channel.",,,,,
4.86086E+17,alex8765_,2022-09-27T08:10:23.8540000-04:00,I've asked I just thought I'd pop in here as it doesnt seem anyone can help in there,,,,,
7.17377E+17,Nico - Fiat24#3021,2022-09-27T08:13:58.5830000-04:00,Okay. I am asking since Rinkeby and Arbitrum Rinkeby are about to be deprecated. Thanks!,,,,,
7.17377E+17,Nico - Fiat24#3021,2022-09-27T08:14:57.4620000-04:00,We need to move our test environment from Arbitrum Rinkeby to Arbitrum Goerli since node operators will stop support Rinkeby as of October 5.,,,,,
7.06966E+17,gerboisebleue,2022-09-27T08:15:34.8960000-04:00,"Hello, trying to make a transaction on uniswap for the past 2 days but nothing works. Any reason for that?",,,,,
8.25563E+17,undoubted08,2022-09-27T08:16:28.1910000-04:00,"Hi, please reply to your ticket here: https://discord.com/channels/597638925346930701/1024292665170346065/1024292807256580227 and DO NOT accept help or support in direct messages (DMs), they are all scammers so beware!",,,,,
7.17377E+17,Nico - Fiat24#3021,2022-09-27T08:33:53.9190000-04:00,Thanks @undoubted08 When do you think we could get a feedback? I think all projects with a test environment will face the same problem.,,,,,
8.25563E+17,undoubted08,2022-09-27T08:41:00.4860000-04:00,"Sure, you're welcome! We'll keep you posted here as soon as we get the feedback from the team.",,,,,
7.17377E+17,Nico - Fiat24#3021,2022-09-27T08:41:22.4200000-04:00,"Allright, thanks a lot!",,"👍 (1),np (1)",,,
2.96644E+17,0xmurathan,2022-09-27T10:55:02.4350000-04:00,"Hey All 🙌🏽
What Cardinality means for uniswap v3 pools",,,,,
8.25563E+17,undoubted08,2022-09-27T11:05:00.8320000-04:00,"Hi there, you may ask this on #💻│dev-chat channel instead.",,,,,
4.65797E+17,jakekvm01,2022-09-27T11:33:10.1370000-04:00,Please post here instead #🤝│liquidity-providers,,,,,
8.85169E+17,dr.cryve,2022-09-27T11:33:36.6200000-04:00,Done,,👍 (1),,,
9.49029E+17,tlalo,2022-09-27T11:51:50.1730000-04:00,"Hey guys, where can I see v2 yields of certain LPs?
I am looking at https://v2.info.uniswap.org/pair/0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc and I dont see an APY (so I need to make the calculations myself).
I wanna know is there is any tab on uni analytics where I can see the detailed info",,,,,
7.45905E+17,cindylo0,2022-09-27T11:52:45.6340000-04:00,"There isn't in the Uniswap analytics page, unfortunately. Please check community built tools in #🔗│helpful-links and see if it has what you need.",,,,,
4.71358E+17,crypto_rachel,2022-09-27T11:53:35.8760000-04:00,I like https://revert.finance/,,👆 (1),,,
9.49029E+17,tlalo,2022-09-27T12:06:41.0400000-04:00,yeah I also like it but is for v3,,,,,
9.49029E+17,tlalo,2022-09-27T12:06:48.5630000-04:00,thanks anyway,,,,,
4.71358E+17,crypto_rachel,2022-09-27T12:08:29.7590000-04:00,"it does do V2, also, but sometimes it doesn't find
there are others check the ecosystem https://uniswap.org/ecosystem and the #🔗│helpful-links",,,,,
9.49029E+17,tlalo,2022-09-27T12:25:11.6090000-04:00,"yes thanks!
Liquidity folio is of v2 (at leeast at first glance)",,"🥳 (1),np (1)",,,
4.65797E+17,jakekvm01,2022-09-27T15:35:46.9450000-04:00,Please post here instead #🏛│governance,,,,,
6.97259E+17,_kades.,2022-09-27T15:35:57.0370000-04:00,"@Jakefrost okay, thanks!",,👍 (1),,,
5.39919E+17,mintnburn,2022-09-27T16:32:19.4080000-04:00,do protocols building on top of Uniswap need permission from Uniswap governance?,,,,,
6.66139E+17,bing2,2022-09-27T16:35:14.8460000-04:00,"Hi, you might want to ask this in #🏛│governance instead.",,,,,
3.90259E+17,dave3304,2022-09-27T21:24:54.8380000-04:00,I just had someone claim the 2020 airdrop for me to my address. Can someone have a look at this and advise for me? https://etherscan.io/tx/0x3b7dbb2961e9cb1e0f452286e658ff3f6574356f6df44ff156260ce30c8fbaf8,,,,,
6.66139E+17,bing2,2022-09-27T21:26:12.4320000-04:00,"Anyone can execute to claim your airdrop, but still the tokens will go to the eligible address. Basically someone just paid the gas fees for your claim. 😅",,👍 (1),,,
3.90259E+17,dave3304,2022-09-27T21:26:31.9840000-04:00,Oh I see. They are asking me for 30% of my claim on twitter,,🤣 (2),,,
3.90259E+17,dave3304,2022-09-27T21:26:57.4440000-04:00,Thank you. I thought that is what happened but wanted to be sure,,,,,
6.66139E+17,bing2,2022-09-27T21:27:13.5670000-04:00,That's up to you if you want to 😅,,,,,
4.71358E+17,crypto_rachel,2022-09-27T21:27:38.3480000-04:00,"I wouldn't even send the gas tbh, basically trying to get 30% for nothing",,,,,
3.90259E+17,dave3304,2022-09-27T21:28:46.1710000-04:00,he wasn't honest with me at first about it and it was really odd. Thank you for the info,,,,,
7.056E+17,churro.eth,2022-09-27T21:29:06.1850000-04:00,:WeebPARTY:,,,,,
4.71358E+17,crypto_rachel,2022-09-27T21:29:06.6950000-04:00,yeah basically cons,,💯 (1),,,
3.50729E+17,d1g1tz,2022-09-28T00:54:57.3250000-04:00,gm bros,,,,,
3.50729E+17,d1g1tz,2022-09-28T00:55:04.3120000-04:00,https://docs.uniswap.org/protocol/concepts/advanced/integration-issues#fee-on-transfer-tokens,,,,,
3.50729E+17,d1g1tz,2022-09-28T00:55:25.9270000-04:00,"any idea what this implies?
does it mean I cant have fees in my transfer function for an ERC20?",,,,,
4.71358E+17,crypto_rachel,2022-09-28T01:02:30.7040000-04:00,"correct V3 doesn't handle FOT, rebase or reflection tokens",,,,,
4.71358E+17,crypto_rachel,2022-09-28T01:02:46.0390000-04:00,each has different affects,,,,,
3.50729E+17,d1g1tz,2022-09-28T01:15:29.7290000-04:00,what do you mean,,,,,
3.50729E+17,d1g1tz,2022-09-28T01:15:44.6170000-04:00,so I cant have any fees on my erc20 unless I wrap them or use V2,,,,,
4.71358E+17,crypto_rachel,2022-09-28T01:17:55.5550000-04:00,correct,,,,,
3.50729E+17,d1g1tz,2022-09-28T01:18:19.0070000-04:00,thank you,,np (2),,,
9.68805E+17,Running.bear#2535,2022-09-28T04:44:37.2890000-04:00,Question: is it possible that some tokenshabe the same abbreviation? I think someone was sending me or trying to send the wrong token,,,,,
9.68805E+17,Running.bear#2535,2022-09-28T04:45:13.1670000-04:00,"Is that possible, that same letzer combo exists on one chain??",,,,,
7.45905E+17,cindylo0,2022-09-28T04:48:36.0820000-04:00,"Yes, so you need to search for the token using the token contract address to make sure you have the correct token.",,,,,
9.68805E+17,Running.bear#2535,2022-09-28T05:18:12.7700000-04:00,Yeah I always do,,,,,
9.68805E+17,Running.bear#2535,2022-09-28T05:18:47.8340000-04:00,But I wasnt aware that you can just copy-paste the initials…SLP eg,,,,,
9.68805E+17,Running.bear#2535,2022-09-28T05:19:00.3450000-04:00,Thx,,,,,
4.76984E+17,tausifkhan,2022-09-28T10:01:28.5640000-04:00,any idea how can i parse uniswap v3 input data to readable format,,,,,
8.25563E+17,undoubted08,2022-09-28T10:04:10.0770000-04:00,"Hi there, the #💻│dev-chat is the appropriate channel for your query.",,,,,
6.97259E+17,_kades.,2022-09-28T11:25:50.8790000-04:00,"Hi everyone!
Does anyone know when the uni v3 patent ends and if the core team is working on a v4?",,,,,
7.056E+17,churro.eth,2022-09-28T11:42:30.3840000-04:00,ahhh another great day to be a unicorn :unicornbarf:,,,,,
7.31315E+17,gjingle,2022-09-28T11:46:17.6160000-04:00,"Curious, when price goes outside of my v3 range, does the quantity of token stay the same or does it fluctuate?",,,,,
9.89275E+17,anthonynicholas.,2022-09-28T11:54:22.0110000-04:00,:unicornbarf:,,,,,
9.89275E+17,anthonynicholas.,2022-09-28T11:55:02.4130000-04:00,I believe it stays the same but you don't earn fees if you're outside. I might be wrong though.,,,,,
7.31315E+17,gjingle,2022-09-28T11:58:55.3630000-04:00,"That’s what I thought too, value is decreasing but quantity remains the same. Just wasn’t sure",,,,,
7.056E+17,churro.eth,2022-09-28T12:00:45.0580000-04:00,"Yeah if your price is out of range, you won't be able to collect fees because there's no transactions going on in that range, you'll have to adjust the range",,,,,
7.056E+17,churro.eth,2022-09-28T12:06:09.5330000-04:00,@Anthony wen pudgy pfp,,,,,
7.056E+17,churro.eth,2022-09-28T12:07:05.2520000-04:00,@Lindsay hope your feeling better!,,,,,
9.45736E+17,lindsay415,2022-09-28T12:09:19.1200000-04:00,❤️ thank you!!,,,,,
7.056E+17,churro.eth,2022-09-28T12:10:13.1260000-04:00,,,,,,
7.056E+17,churro.eth,2022-09-28T12:19:39.2300000-04:00,@Anthony tht happens to me too LOL,,,,,
4.71358E+17,crypto_rachel,2022-09-28T12:23:19.4200000-04:00,the community chat is #🦄│community-call-chat  everyone will see it more,,,,,
7.9689E+17,jeezus9408,2022-09-28T15:58:23.7250000-04:00,"hi, why was the super nice fee analytics removed from univ3 ?",,,,,
7.9689E+17,jeezus9408,2022-09-28T15:59:05.4090000-04:00,is there a way to see position analytics in V3 as we did in v2 ?,,,,,
4.27327E+17,la1210,2022-09-28T16:02:55.7560000-04:00,You will need to use a 3rd party program for it unfortunately. You can check #🔗│helpful-links  or ask in #🤝│liquidity-providers what tools they are using for position analytics.,,,,,
7.9689E+17,jeezus9408,2022-09-28T16:21:45.6600000-04:00,thanks revert seems nice,,,,,
4.71358E+17,crypto_rachel,2022-09-28T17:31:19.6230000-04:00,Not across all 3,,,,,
3.50513E+17,evanvanness,2022-09-28T17:31:36.8780000-04:00,is there even a good one for v2 and v3?,,,,,
4.71358E+17,crypto_rachel,2022-09-28T17:32:38.6380000-04:00,"https://info.uniswap.org/
https://v2.info.uniswap.org/home
you can also check through the #🔗│helpful-links  and  https://uniswap.org/ecosystem for tools that do more",,,,,
3.50513E+17,evanvanness,2022-09-28T17:36:25.6740000-04:00,"or at least v2 + v3, since v1 is negligible",,,,,
3.50513E+17,evanvanness,2022-09-28T17:37:25.5350000-04:00,note that the v3 official uniswap dash doesn't even mentions transaction count at all,,,,,
4.71358E+17,crypto_rachel,2022-09-28T17:39:23.5020000-04:00,"Server Rules:

�?Be excellent to each other
🚫 No speculative price discussion except in 🦄│speculation 
🚫 No harassing or trolling
🚫 No unfounded accusations or FUD
🚫 No inappropriate language or content
🚫 No advertising or spamming
🚫 Do not engage in activity that brings harm to the community

 Always Be Careful:

-Uniswap members will NEVER DM you first and NEVER ask for your information or send you links to ""fix"" your account.


⚠️ Be suspicious of anyone who reaches out to you in private
⚠️ Never share your private keys or passwords with ANYONE (even if they claim to be from the Uniswap Team)
⚠️ Do not click on any links or download any files sent to you in a private message
⚠️ Never send funds to anyone you don't know",,,,,
4.71358E+17,crypto_rachel,2022-09-28T17:41:24.4370000-04:00,"yeah i'm not sure, a dune search might get that https://dune.xyz/home, but I don't know of any site. You can ask in #☕│sdk-integrations",,👍 (1),,,
9.89275E+17,anthonynicholas.,2022-09-28T17:42:11.1710000-04:00,im pudgy 4 life,,PepeLaughers (3),,,
6.50052E+17,tacobeast_,2022-09-28T21:46:14.8560000-04:00,"Ok, I just read through all the docs and entered my first LP position to test everything.  I wanted to confirm everything works like I think it does before I move over a much larger position:  Is the following accurate?

1. If the price of either goes 'out of range' nothing happens except that I will no longer receive swap fees.  At that point if I removed my LP position while out of range I would have 100% of the tokens in the one that lost or gained the most value depending on which direction it went?
2. If the price re-entered the range, it would then automatically begin collecting fees again?
3. If I removed my LP position while out of range what is the value of the LP?  For example if I start an LP with Token1 and Token2 of $100 each and Token2 goes up to $200 and Token1 stays at $100 and this puts the tokens OUT OF RANGE and I choose to withdraw the LP, I would have $300 (less impermanent loss) of Token1 (the less valuable token)?",,,,,
4.27327E+17,la1210,2022-09-28T21:48:32.4110000-04:00,"1. Correct, you suffer impermanent loss at this point and is left with the less valuable token
2. Yes
3. About right though with regards to the figures, you might need to use an 3rd party tool calc to estimate the IL. You can check here #🔗│helpful-links  or ask other LP here #🤝│liquidity-providers on tools they are using",,,,,
6.50052E+17,tacobeast_,2022-09-28T21:50:32.7700000-04:00,"Thank you for the quick reply.  So essentially in the event of an out of range LP removal, worst case I am just out impermanent loss assuming I can magically rebalance manually instantly (and fees I guess too)?",,,,,
4.27327E+17,la1210,2022-09-28T21:51:19.3080000-04:00,"Correct, if it goes back to the original position, you basically get everything the same + fees.",,,,,
6.50052E+17,tacobeast_,2022-09-28T21:51:35.4940000-04:00,"10-4, thank you!",,👍 (1),,,
6.50052E+17,tacobeast_,2022-09-28T22:07:19.9090000-04:00,Is there any advantage to starting an LP pair vs joining an existing one assuming TVL ends up being the same...for example there is no LINK/USDT pair on Polygon but there is an equivalent LINK/USDC pair?,,,,,
9.11955E+17,phoebe7200,2022-09-28T22:19:18.0720000-04:00,Hi there. You can ask other LPs insights about this in #🤝│liquidity-providers,,,,,
6.50052E+17,tacobeast_,2022-09-28T22:19:37.4000000-04:00,"Will do, thank you.",,👍 (1),,,
1.33636E+17,steflsd,2022-09-29T00:34:53.5870000-04:00,Im getting opensea offers on closed uniswap nft positions. Is there an obvious scam here I’m missing ?,,,,,
7.47795E+17,sherieam,2022-09-29T00:36:54.9710000-04:00,"Possibly, you can check it further with Opensea. Closed positions are already withdrawn liquidity pool shares.",,,,,
1.33636E+17,steflsd,2022-09-29T00:56:44.3880000-04:00,Yeah. Seems weird. <shrug>,,,,,
3.00229E+17,lko,2022-09-29T02:50:57.0570000-04:00,Is there a reason that uniswap on arbitrum does not show the liquidity concentration? It doesn’t show anything on the analytics page and only sometimes load on the pool tab?,,,,,
7.47795E+17,sherieam,2022-09-29T02:53:20.7100000-04:00,Hi there! It seems to be working fine on my end. https://info.uniswap.org/#/arbitrum/pools,,,,,
3.00229E+17,lko,2022-09-29T03:16:10.9470000-04:00,"Ah sorry, I mean the “liquidity�?tab. On ethereum, Polygon and Optimism there is a “volume�? “liquidity�?and a “fees�?tab while arbitrum only has the volume and fees one. So I was wondering if there is a reason for that.",,,,,
7.47795E+17,sherieam,2022-09-29T03:21:55.6120000-04:00,"I see it. That's the only information available on Arbitrum unlike the other 3 chains that they have Volume, Liquidity and fees information.",,,,,
4.07239E+17,waabam,2022-09-29T08:16:24.2140000-04:00,Uniswap not working for anybody else?,,,,,
4.07239E+17,waabam,2022-09-29T08:16:44.9780000-04:00,,https://cdn.discordapp.com/attachments/597638926152499206/1025018292693372928/Screen_Shot_2022-09-29_at_6.16.10_AM.png?ex=65f2eaac&is=65e075ac&hm=5f8963d3771a9fda7c94b061825b9fb80401bb58c54296cce1b3194518dc33d5&,,,,
4.65797E+17,jakekvm01,2022-09-29T08:17:14.0650000-04:00,"Try using the official IPFS gateways here: https://github.com/Uniswap/interface/releases/tag/v4.19.6 

Or these links: 
- https://bafybeigkgx3gq5yrrsyxpna2czlq3bc2ish2gk6yqh7v57kugehlq6qoly.ipfs.dweb.link/
- https://bafybeigkgx3gq5yrrsyxpna2czlq3bc2ish2gk6yqh7v57kugehlq6qoly.ipfs.cf-ipfs.com/",,,,,
4.07239E+17,waabam,2022-09-29T08:18:16.1980000-04:00,"that worked, thanks",,👍 (1),,,
9.5914E+17,abcd4330,2022-09-29T09:16:46.0410000-04:00,"@Crypto_Rachel good evening!!

I have one dobut how to swap matic to usdc on polygon testnet using v3? In backend.",,,,,
9.5914E+17,abcd4330,2022-09-29T09:18:28.0190000-04:00,Means which function i have to call?,,,,,
8.25563E+17,undoubted08,2022-09-29T09:19:57.1210000-04:00,"Hi @Abcd#433, the #💻│dev-chat channel is the appropriate place to post this query.",,,,,
