AuthorID,Author,Date,Content,Attachments,Reactions,,,,
4.56227E+17,Deleted User,2022-01-12T13:28:28.4530000-05:00,😃,,,,,,
4.56227E+17,Deleted User,2022-01-12T13:36:58.7120000-05:00,Good morning,,,,,,
4.56227E+17,Deleted User,2022-01-12T14:12:54.8070000-05:00,:Uni:,,,,,,
8.25563E+17,undoubted08,2022-01-12T14:16:34.0460000-05:00,"Your ticket is here 👉 #deleted-channel and DO NOT accept help or support in direct messages (DMs), there are scammers lurking so beware!",,,,,,
4.68571E+17,tcc.tcc,2022-01-12T14:28:28.7310000-05:00,I cannot see my pool info �?the page is just dark. Has been like this for 8 hours. Anyone else? This page: https://app.uniswap.org/#/pool,,,,,,
8.25563E+17,undoubted08,2022-01-12T14:34:56.1290000-05:00,"Have you tried a hard refresh CTRL SHIFT R or basic troubleshooting steps like clearing cache, cookies? (just make sure you have a back up for important info especially your seedphrase/privatekey/password)",,,,,,
2.02942E+17,fueledbyether,2022-01-12T15:06:53.7060000-05:00,"Question: If I remove full liquidity from a pool, does slippage matter?  Or will it not execute/confirm the txn if it notices my unclaimed fee amounts have changed?",,,,,,
6.66139E+17,bing2,2022-01-12T15:08:43.9350000-05:00,"Yes, slippage still matters.",,😁 (1),,,,
2.02942E+17,fueledbyether,2022-01-12T15:09:10.3250000-05:00,It will be the slippage on my pooled amounts?,,,,,,
6.66139E+17,bing2,2022-01-12T15:09:20.1760000-05:00,Yes 🙂,,😁 (1),,,,
6.2301E+17,bart2302,2022-01-12T15:52:33.5490000-05:00,"Hi all, does anyone know of any V3 competitors, i.e. an AMM with concentrated liquidity, I’ve come across SheepDEX and Holaswap but as far as I understand both are soft forks of the v3-core code base and as such have violated the v3 license, but are there any legitimate duplicates?",,,,,,
8.12281E+17,ezpraye,2022-01-12T16:02:00.2250000-05:00,"Hi, any mod that can help out, DM?",,,,,,
5.08392E+17,Tickets#6981,2022-01-12T16:02:32.2910000-05:00,"For troubleshooting help, please go to #🙋│help and click on the ""**Open a Ticket**"" button. Scroll down to the bottom of Uniswap channel lists (left pane) to see your ticket (that shows your discord username), then state your issue there. Wait for next Uniswap helpers/support team to respond. 

:warning: Please **DO NOT** accept help or support in direct messages (DMs), there are scammers lurking so beware!
https://cdn.discordapp.com/attachments/597638926152499206/867154929973723146/Create_a_ticket.png",,,,,,
6.66139E+17,bing2,2022-01-12T16:02:38.9960000-05:00,Please create a ticket following the instructions above☝️ DO NOT accept any help/support in direct messages (DMs). They're all scammers.,,,,,,
8.12281E+17,ezpraye,2022-01-12T16:03:14.4870000-05:00,"thanks, of course!",,,,,,
9.05961E+17,Galios#7558,2022-01-12T16:07:22.3780000-05:00,"Yes, I think its wowswap",,,,,,
9.05961E+17,Galios#7558,2022-01-12T16:10:01.7470000-05:00,"They allowed good APY for staking, and at the same time they develop there earning feature",,,,,,
9.05961E+17,Galios#7558,2022-01-12T16:12:00.4740000-05:00,"Yes, I'm  staking there my BNB. You can check the list of coins",,,,,,
9.05961E+17,Galios#7558,2022-01-12T16:13:05.3280000-05:00,"May be, you'll find your coin",,,,,,
9.05961E+17,Galios#7558,2022-01-12T16:16:28.6650000-05:00,"Good choice, man. I want to stake XRP too, maybe the next month",,,,,,
4.46655E+17,gruad,2022-01-12T16:17:58.6560000-05:00,Howdy.  Where is the best place to discuss Uniswap supporting a Polygon LP that is already on Uni on mainnet?  Not trying to be cryptic but did not want to create noise in general for a partner question.,,,,,,
6.66139E+17,bing2,2022-01-12T16:24:00.5500000-05:00,"Hi, you can go to #🤝│liquidity-providers",,👍 (1),,,,
9.24049E+17,mr.shelby0378,2022-01-12T16:50:26.6640000-05:00,Question,,,,,,
9.30939E+17,Gino#2110,2022-01-12T16:58:10.0860000-05:00,"Hello guys! I have an issue swapping a coin and I don't know if anyone know the answer. So I have been trying to buy back ethereum since yesterday and for some reason I always get huge gas fees (from like 250 to 500) and my ""PRICE IMPACT"" is at -99.70 and it won't let me to the swap. Anyone knows what it could be? thank you for your help!!! 🙂",https://cdn.discordapp.com/attachments/597638926152499206/930943766133624862/Screen_Shot_2022-01-12_at_4.56.12_PM.png?ex=65f22171&is=65dfac71&hm=2613811a22a2b889a6d1030311ee779fd786dc43366b1b6d6b7349a8f6174d93&,,,,,
5.08392E+17,Tickets#6981,2022-01-12T16:58:25.3540000-05:00,"For troubleshooting help, please go to #🙋│help and click on the ""**Open a Ticket**"" button. Scroll down to the bottom of Uniswap channel lists (left pane) to see your ticket (that shows your discord username), then state your issue there. Wait for next Uniswap helpers/support team to respond. 

:warning: Please **DO NOT** accept help or support in direct messages (DMs), there are scammers lurking so beware!
https://cdn.discordapp.com/attachments/597638926152499206/867154929973723146/Create_a_ticket.png",,,,,,
4.46655E+17,gruad,2022-01-12T16:58:35.2810000-05:00,,https://cdn.discordapp.com/attachments/597638926152499206/930943871876206592/unknown.png?ex=65f2218b&is=65dfac8b&hm=672c69bc71169fe31033e06e70e6a3ae961664a191a66621aa5be9b48f48a1e4&,,,,,
6.66139E+17,bing2,2022-01-12T16:59:36.4950000-05:00,"Banned the user, but please report in #⚠│report-scams next time 🙂",,,,,,
5.08392E+17,Tickets#6981,2022-01-12T16:59:43.8340000-05:00,":no_entry: Uniswap staff would never DM you first and never ask for your information or send you links to ""fix"" your account. 
:woman_construction_worker: No ""moderator"" or ""customer support"" will ever ask you for your seed!

:warning: Be suspicious of anyone who reaches out to you in private!
:selfie: Never trust dodgy direct messages!
:performing_arts: If you receive unsolicited messages offering help use the #⚠│report-scams channel to expose the fraudsters.

:warning: Never share your private keys or passwords with ANYONE (even if they claim to be from the Uniswap Team) 
:closed_lock_with_key: Never give/type out your seed (or share the encrypted .JSON)

:warning: Do not click on any links or download any files sent to you in a private message, this will result in loss of assets! 
:envelope_with_arrow: Turn off direct messages to disable the ability of the spammers to contact you directly.

:moneybag:There is no airdrop, giveaway nor promotion

:hot_face:Try to include the user ID of the scammer, this will prevent them from hiding by changing their nickname. 
https://support.discord.com/hc/en-us/articles/206346498-Where-can-I-find-my-User-Server-Message-ID-",,,,,,
4.46655E+17,gruad,2022-01-12T16:59:44.1320000-05:00,Will do thx,,👍 (1),,,,
7.40433E+17,krond1,2022-01-12T17:47:00.6250000-05:00,"Hey guys, I swapped eth to a different token today using uniswap, it initially showed I would get 19200 token after swap, but only received 16000 toek s. Any idea I lost around 4k on this swap",,,,,,
5.08392E+17,Tickets#6981,2022-01-12T18:10:15.7660000-05:00,"For troubleshooting help, please go to #🙋│help and click on the ""**Open a Ticket**"" button. Scroll down to the bottom of Uniswap channel lists (left pane) to see your ticket (that shows your discord username), then state your issue there. Wait for next Uniswap helpers/support team to respond. 

:warning: Please **DO NOT** accept help or support in direct messages (DMs), there are scammers lurking so beware!
https://cdn.discordapp.com/attachments/597638926152499206/867154929973723146/Create_a_ticket.png",,,,,,
4.68571E+17,tcc.tcc,2022-01-12T18:37:35.3320000-05:00,"that worked, thanks 🙂",,👍 (1),,,,
4.23611E+17,useron2018,2022-01-12T19:58:18.1770000-05:00,"are liquidity pools safe? i.e. uniswap, or rather staking in binance?",,,,,,
6.66139E+17,bing2,2022-01-12T20:04:36.9970000-05:00,Uniswap pools are safe however you need to do research on the tokens you're investing. There are scam tokens that may not be pulled out of liquidity or may never be swapped back to ETH.,,,,,,
9.22691E+17,mta2021#1226,2022-01-12T20:04:49.6850000-05:00,Where can I stake UNI on the polygon chain?,,,,,,
6.66139E+17,bing2,2022-01-12T20:05:16.8860000-05:00,There are no staking pools in Uniswap polygon right now.,,,,,,
9.22691E+17,mta2021#1226,2022-01-12T20:05:54.6480000-05:00,How about lending UNI on polygon? And good places for this?,,,,,,
6.66139E+17,bing2,2022-01-12T20:07:56.1110000-05:00,"Sorry we do not give any investment advice, but feel free to ask people in #🦄│speculation . Be very careful of scammers pretending to be from Uniswap, or people giving you suspicious links. Always do research before investing. 

‼️Uniswap Team and support members will **NEVER DM** you first and never ask for your information or send you links to ""fix"" your account. Always be suspicious of anyone reaching out to you in private. 

�?**DO NOT** share your seed phrases or private keys to anyone and **DO NOT** paste them in any website!",,,,,,
4.23611E+17,useron2018,2022-01-12T20:19:30.9340000-05:00,"thanks I see, I guess Sand-ETH pair is a reliable one. But I see a lot others who also seem good, i.e. ETH-USDT and so on.
Not easy to decide. You can withdraw your staking pairs at anytime if you want to, right? 

Why is there no APY visible on the Uniswap website?",,,,,,
8.28586E+17,heatdeathx,2022-01-12T20:32:11.1150000-05:00,hi - read otherinter.net’s post on uniswap’s community.,,,,,,
8.28586E+17,heatdeathx,2022-01-12T20:33:44.3170000-05:00,"really enjoyed it, and it explained many of my unanswered questions

oh and this slowmode makes things very difficult, esp at at 1 min when no one is here",,,,,,
5.08392E+17,Tickets#6981,2022-01-12T22:15:07.4760000-05:00,":no_entry: Uniswap staff would never DM you first and never ask for your information or send you links to ""fix"" your account. 
:woman_construction_worker: No ""moderator"" or ""customer support"" will ever ask you for your seed!

:warning: Be suspicious of anyone who reaches out to you in private!
:selfie: Never trust dodgy direct messages!
:performing_arts: If you receive unsolicited messages offering help use the #⚠│report-scams channel to expose the fraudsters.

:warning: Never share your private keys or passwords with ANYONE (even if they claim to be from the Uniswap Team) 
:closed_lock_with_key: Never give/type out your seed (or share the encrypted .JSON)

:warning: Do not click on any links or download any files sent to you in a private message, this will result in loss of assets! 
:envelope_with_arrow: Turn off direct messages to disable the ability of the spammers to contact you directly.

:moneybag:There is no airdrop, giveaway nor promotion

:hot_face:Try to include the user ID of the scammer, this will prevent them from hiding by changing their nickname. 
https://support.discord.com/hc/en-us/articles/206346498-Where-can-I-find-my-User-Server-Message-ID-",,,,,,
9.16607E+17,William Jones#5325,2022-01-13T00:04:05.1370000-05:00,Is there a cheaper way to convert my token than paying $40 for a swap?,,,,,,
3.84849E+17,cryptovudu,2022-01-13T01:24:49.3310000-05:00,"I have a question about uniswap trading fees. Lets say I am trading TokenA for TokenB. the 0.3% fee as I assume is taken partly from TokenA and partly from TokenB, and then those TokenA and TokenB fees are then distributed to liquidity pool participants of those tokens. Is this thinking correct? If not, please correct me",,,,,,
3.84849E+17,cryptovudu,2022-01-13T01:26:08.4320000-05:00,Or is it only taken from TokenA?,,,,,,
4.27327E+17,la1210,2022-01-13T01:26:28.3860000-05:00,"Only Token A is taken in this case as a payment, vice versa if token B is to be sold. Depending on which version of Uniswap, v2 compounds it directly to the pool, for v3,  you claim it separately and is not added to the pool",,,,,,
3.84849E+17,cryptovudu,2022-01-13T01:27:29.3820000-05:00,"Got it thanks! I haven't acted as a liquidity provider yet, but on v3, how does one claim the fees?",,,,,,
4.27327E+17,la1210,2022-01-13T01:34:19.7930000-05:00,There is a button for claim specifically once you provided liquidity,,,,,,
3.84849E+17,cryptovudu,2022-01-13T01:36:07.9380000-05:00,"cool, i'll look into it. And this button to claim would then pay out the share of whatever fee someone is owed relative to their portion of the pool, so does the amount get paid out to a users address, or does it get added to their portion of the pool when claimed?",,,,,,
4.27327E+17,la1210,2022-01-13T01:44:34.6610000-05:00,To the user's address when you claim it,,,,,,
3.84849E+17,cryptovudu,2022-01-13T01:45:30.5780000-05:00,awesome! thanks for the help,,,,,,
6.2301E+17,bart2302,2022-01-13T02:40:38.4320000-05:00,Can someone please help me out here?,,,,,,
9.05298E+17,betweenthelines.,2022-01-13T03:01:08.0240000-05:00,"Hello there, I have an animated video agency that makes videos to simplify the use-cases of projects. Would be happy to chat about a potential collaboration, share our works and see if we can bring value to Uniswap

@Micah",,,,,,
7.45905E+17,cindylo0,2022-01-13T03:06:05.2350000-05:00,Hi. Please ask in #🔋│uni-grants,,,,,,
8.40674E+17,curksositysq,2022-01-13T05:19:03.5630000-05:00,did you resolve this? I've got the same issue,,,,,,
5.08392E+17,Tickets#6981,2022-01-13T05:39:43.7620000-05:00,"For troubleshooting help, please go to #🙋│help and click on the ""**Open a Ticket**"" button. Scroll down to the bottom of Uniswap channel lists (left pane) to see your ticket (that shows your discord username), then state your issue there. Wait for next Uniswap helpers/support team to respond. 

:warning: Please **DO NOT** accept help or support in direct messages (DMs), there are scammers lurking so beware!
https://cdn.discordapp.com/attachments/597638926152499206/867154929973723146/Create_a_ticket.png",,,,,,
7.45905E+17,cindylo0,2022-01-13T05:39:50.2450000-05:00,@curksositysq 👆,,,,,,
8.28586E+17,heatdeathx,2022-01-13T05:54:45.9050000-05:00,hmm it’s impossible to talk to anyone in general due to all the botspam lol,,,,,,
9.31133E+17,ban ban#9268,2022-01-13T06:10:49.8580000-05:00,hello,,,,,,
7.65896E+17,Sanctuaire#2893,2022-01-13T06:19:51.2460000-05:00,What is the annual revenue of uniswap?,,,,,,
8.88739E+17,ds153,2022-01-13T06:25:07.8710000-05:00,I got something like this is it scam?,https://cdn.discordapp.com/attachments/597638926152499206/931146845353287690/image0.jpg?ex=65f2de93&is=65e06993&hm=358d6ee76ca3ef9ce1534d7fe3f844ffdd9da0845a2721d7e64d54afd98e2050&,,,,,
8.25563E+17,undoubted08,2022-01-13T06:26:28.9120000-05:00,"Scam! please repost this on #⚠│report-scams instead, thank you 🙂",,,,,,
6.55599E+17,bennyml,2022-01-13T07:15:46.5430000-05:00,"Is there an OG Uniswap token launch person here ? Someone in a Telegram group(self proclaimed Whale) claims to have bought UNI tokens at a private sale for about $1 and they are asking people to buy it off of them for $5-8 depending on how much they buy. They claim they don't want to wait 3+ years and want the money now. A lot of people claim they received their tokens and send screenshots. Was there such a sale a few years ago? I am not likely to do it but curious if this is an outright lie cos most people dont even spend a few minutes fact checking before sending someone on Telegram $10,000+. Crypto investors are crazy. Apologies if this is not the right channel to ask such a question.",,,,,,
8.25563E+17,undoubted08,2022-01-13T07:17:48.6090000-05:00,"Hi, it is not, in any way, affiliated with Uniswap. Please do due diligence in buying/investing on a token.",,,,,,
6.55599E+17,bennyml,2022-01-13T07:20:04.3590000-05:00,"was there a private sale at the price rhat prohibits the investor to sell before a certain number of years passed? It doesn't sound right, I know about vesting schedules . As long as they send you the tokens you can do whatever you like with them.",,,,,,
8.25563E+17,undoubted08,2022-01-13T07:21:14.7890000-05:00,Not that I know of,,,,,,
6.55599E+17,bennyml,2022-01-13T07:22:11.3260000-05:00,thanks . It is likely a very sophisticated scam robbing unsuspecting greedy people.,,👍 (2),,,,
7.65896E+17,Sanctuaire#2893,2022-01-13T07:40:55.2530000-05:00,"Hello, im calculating the PS ratio for this token and am looking for the annualized revenue, do u have a dashboard or know how i can calculate the fees that you guys earn? thank you!'",,,,,,
8.25563E+17,undoubted08,2022-01-13T07:47:11.2390000-05:00,You can check here: https://info.uniswap.org/#/ or #🔗│helpful-links-archive and also check on #🤝│liquidity-providers channel.,,,,,,
7.65896E+17,Sanctuaire#2893,2022-01-13T07:59:33.2860000-05:00,Great thanks!,,👍 (2),,,,
4.56227E+17,Deleted User,2022-01-13T08:17:03.9150000-05:00,Hello 👋,,,,,,
8.7944E+17,hachi27,2022-01-13T09:09:50.9640000-05:00,"Hi can anyone tell me,
the yield which are written on UNISWAP UI. Is that annualized or weekly or daily?",,,,,,
8.7944E+17,hachi27,2022-01-13T09:11:19.1440000-05:00,for example this one.,https://cdn.discordapp.com/attachments/597638926152499206/931188667593142332/Screenshot_2022-01-13_at_7.40.11_PM.png?ex=65f30587&is=65e09087&hm=0ccf4755e63692e3270b30527a8e83a3802eb6c60ccccdf9b0aa393ede4f76bb&,,,,,
8.28586E+17,heatdeathx,2022-01-13T09:13:47.9470000-05:00,"hi hachi, what you see on the left number is the fee percentage that is taken from swaps. the numbers on the right are volume and tvl

to see the ""yield"" or fees earned, you need to go into the pool and press ""Fees""",,,,,,
8.7944E+17,hachi27,2022-01-13T09:16:12.1720000-05:00,"but it shows me the absolute number of fees collected.
Don't u guys show yield or APY anywhere so that I don't have to calculate the yield for each pool ?",,,,,,
8.28586E+17,heatdeathx,2022-01-13T09:17:37.1670000-05:00,"oh, i see. no clue where you can find those calculations. maybe there's some other application or interface that provides that, but none that i know of.",,,,,,
8.7944E+17,hachi27,2022-01-13T09:18:00.3730000-05:00,thanks,,heart (1),,,,
8.7944E+17,hachi27,2022-01-13T09:21:44.7000000-05:00,"@heatdeathx 
just to confirm,
currently TVL is 3.45m and fees in last 24 hrs is $1070
so the annualized yield would be:
(1070/3450000)x365x100=11.32%.
is that correct?",,,,,,
8.28586E+17,heatdeathx,2022-01-13T09:24:55.7960000-05:00,"yes, i think that's correct. you could increase that yield if we take into account of compounding, that the LP collects fees and puts them into the position again. also that the price does not go outside of the range that you LP:ed for. also assumes that the per 24h is $1070 continues

so a lot of small gotchas on what the final yield actually will be afaik, but generally for the pool then it's correct",,,,,,
4.65797E+17,jakekvm01,2022-01-13T09:26:19.4250000-05:00,"Hi @hachi Try to ask your questions here #🤝│liquidity-providers. ‼️Uniswap Team and support members will NEVER DM you first and never ask for your information or send you links to ""fix"" your account. Always be suspicious of anyone reaching out to you in private.",,,,,,
8.7944E+17,hachi27,2022-01-13T09:42:44.1550000-05:00,thanks,,👍 (2),,,,
9.11955E+17,phoebe7200,2022-01-13T09:43:14.7190000-05:00,@Watson LR No ads please 🙂,,,,,,
2.52423E+17,watsonlr,2022-01-13T09:44:04.2200000-05:00,"Sorry! @phoebe Wasn't hoping it was an ad, just looking to see if there's any linked minded people wanting to get involved in a project",,np (1),,,,
9.31201E+17,ronnie6464#2014,2022-01-13T10:04:13.9310000-05:00,Hay what's up,,,,,,
8.28586E+17,heatdeathx,2022-01-13T10:04:35.0740000-05:00,hi sir,,,,,,
4.56227E+17,Deleted User,2022-01-13T10:04:39.0800000-05:00,Hi,,,,,,
9.31209E+17,louis#3237,2022-01-13T10:35:46.2330000-05:00,I’m having problems swapping on uniswap,,,,,,
5.08392E+17,Tickets#6981,2022-01-13T10:36:10.6050000-05:00,"For troubleshooting help, please go to #🙋│help and click on the ""**Open a Ticket**"" button. Scroll down to the bottom of Uniswap channel lists (left pane) to see your ticket (that shows your discord username), then state your issue there. Wait for next Uniswap helpers/support team to respond. 

:warning: Please **DO NOT** accept help or support in direct messages (DMs), there are scammers lurking so beware!
https://cdn.discordapp.com/attachments/597638926152499206/867154929973723146/Create_a_ticket.png",,,,,,
4.65797E+17,jakekvm01,2022-01-13T10:37:06.0910000-05:00,"Hi @louis, kindly create a ticket here #🙋│help .",,,,,,
9.31209E+17,louis#3237,2022-01-13T10:40:27.4500000-05:00,Can’t find anything scrolling down,,👆 (1),,,,
6.54738E+17,blueavm.eth,2022-01-13T11:41:42.7530000-05:00,How to use uniswap to transfer from Address A to Address B ?,,,,,,
7.45905E+17,cindylo0,2022-01-13T11:42:12.6090000-05:00,Go here #🙋│help and click on the `Open a ticket` button,,,,,,
7.45905E+17,cindylo0,2022-01-13T11:42:30.1710000-05:00,This is not possible using the app.,,,,,,
6.54738E+17,blueavm.eth,2022-01-13T11:42:51.7150000-05:00,k thanks,,,,,,
7.45905E+17,cindylo0,2022-01-13T12:36:10.4190000-05:00,@Deleted User #🦄│speculation,,,,,,
9.20197E+17,Redtopdontstop#6015,2022-01-13T12:55:40.7750000-05:00,"Hi all I need help, I’d even hire someone to help me",,,,,,
5.08392E+17,Tickets#6981,2022-01-13T12:56:18.5260000-05:00,"For troubleshooting help, please go to #🙋│help and click on the ""**Open a Ticket**"" button. Scroll down to the bottom of Uniswap channel lists (left pane) to see your ticket (that shows your discord username), then state your issue there. Wait for next Uniswap helpers/support team to respond. 

:warning: Please **DO NOT** accept help or support in direct messages (DMs), there are scammers lurking so beware!
https://cdn.discordapp.com/attachments/597638926152499206/867154929973723146/Create_a_ticket.png",,,,,,
7.45905E+17,cindylo0,2022-01-13T12:56:25.9530000-05:00,@Redtopdontstop 👆,,,,,,
9.12113E+17,ss348,2022-01-13T15:18:08.3980000-05:00,Hi need some help friends,,,,,,
8.25563E+17,undoubted08,2022-01-13T15:33:07.1270000-05:00,"You created a ticket here 👉 #deleted-channel DO NOT accept help or support in direct messages (DMs), there are scammers lurking so beware!",,,,,,
9.12113E+17,ss348,2022-01-13T16:10:30.7920000-05:00,I know @undoubted08 thanks tho. I blocked them all. Can u answer a few questions for me ?,,,,,,
8.25563E+17,undoubted08,2022-01-13T16:11:14.3930000-05:00,Please reply to your ticket,,,,,,
4.27327E+17,la1210,2022-01-13T17:16:18.0630000-05:00,Read #📙│rules  please,,�?(2),,,,
9.25409E+17,Smackdog#6698,2022-01-13T17:16:34.5260000-05:00,OK I am starting to feel the anxiety from this correction. Not doing anything,,,,,,
4.27327E+17,la1210,2022-01-13T17:20:57.0920000-05:00,"Not you, the one who sent links",,,,,,
8.92983E+17,0xBlockStar#4261,2022-01-13T18:27:36.2260000-05:00,"Hi,

I am a full-stack developer focused on blockchain development on Ethereum, Binance, and Solana. I have a lot of hands-on experience with Defi platform and NFT Marketplace development. I am familiar with smart contracts, wallets connection, NFT collection, and NFT marketplace frontend & backend. My strongest skill sets are Solidity, Rust, web3.js, react.js, vue.js, python, golang, and DevOps. 

At the moment, I am looking for a blockchain full stack development role, and I am wondering if you have any position regarding my skill sets.
If so, I would like to discuss more details with you.

Best wish,",,,,,,
4.27327E+17,la1210,2022-01-13T18:28:23.1650000-05:00,You can check here https://jobs.lever.co/Uniswap,,,,,,
8.66509E+17,darthmuse.eth,2022-01-13T18:35:34.6680000-05:00,Hey everybody,,,,,,
8.28586E+17,heatdeathx,2022-01-13T18:41:10.7250000-05:00,hi darth,,,,,,
2.62611E+17,.highline,2022-01-13T18:43:42.8060000-05:00,Whitelist frax in polygon. (Suggestion),,,,,,
2.64975E+17,shqkn,2022-01-13T19:17:37.2390000-05:00,"does anyone know how to selll, I'm trying to sell my WTF token for eth and the swap anyway button just isn't letting me click it",,,,,,
2.64975E+17,shqkn,2022-01-13T19:27:46.2920000-05:00,ok yall can stop dming me trying to scam me ive literally got 30 dms,,LULW (1),,,,
8.28586E+17,heatdeathx,2022-01-13T19:34:36.8860000-05:00,"did you manage to swap?
oh, and #🙋│help might be the channel you're looking for",,,,,,
2.64975E+17,shqkn,2022-01-13T19:35:03.8990000-05:00,no i wasn't able to,,,,,,
7.18286E+17,trueself,2022-01-13T19:37:37.2910000-05:00,"I just claimed a free airdrop by fees.wtf
I'm currently trying to swap WTF for ETH and the swap button is greyed out. Any idea what's going on guys?",https://cdn.discordapp.com/attachments/597638926152499206/931346281488584724/Screen_Shot_2022-01-13_at_7.21.49_PM.png?ex=65f39851&is=65e12351&hm=9b112e2c12a0c43580284ebd216b35ff7997c310b0cb1c61892a8d0bf4233e1f&,,,,,
5.08392E+17,Tickets#6981,2022-01-13T19:38:07.7610000-05:00,"For troubleshooting help, please go to #🙋│help and click on the ""**Open a Ticket**"" button. Scroll down to the bottom of Uniswap channel lists (left pane) to see your ticket (that shows your discord username), then state your issue there. Wait for next Uniswap helpers/support team to respond. 

:warning: Please **DO NOT** accept help or support in direct messages (DMs), there are scammers lurking so beware!
https://cdn.discordapp.com/attachments/597638926152499206/867154929973723146/Create_a_ticket.png",,,,,,
7.18286E+17,trueself,2022-01-13T19:38:53.3610000-05:00,"Thanks, just joined. I opened a ticket. Any ideas on response time?",,,,,,
8.28586E+17,heatdeathx,2022-01-13T19:39:47.4040000-05:00,"ah, looking at uniswap.info - the pools do not have any liquidity. that's why it fails

@Shqkn @TrueSelf",https://cdn.discordapp.com/attachments/597638926152499206/931346827142377562/Screenshot_2022-01-14_at_01.39.36.png?ex=65f398d3&is=65e123d3&hm=00621f66ed25246f7ed938cb9350ac6346b0c9b71f3cccd1b9334fd1f0a48c04&,👆 (2),,,,
4.56227E+17,Deleted User,2022-01-13T19:39:56.9930000-05:00,DM,,,,,,
4.27327E+17,la1210,2022-01-13T19:46:15.9790000-05:00,"Read #📙│rules , no DMs",,,,,,
5.08392E+17,Tickets#6981,2022-01-13T19:46:28.5860000-05:00,"For troubleshooting help, please go to #🙋│help and click on the ""**Open a Ticket**"" button. Scroll down to the bottom of Uniswap channel lists (left pane) to see your ticket (that shows your discord username), then state your issue there. Wait for next Uniswap helpers/support team to respond. 

:warning: Please **DO NOT** accept help or support in direct messages (DMs), there are scammers lurking so beware!
https://cdn.discordapp.com/attachments/597638926152499206/867154929973723146/Create_a_ticket.png",,,,,,
6.95901E+17,splat__,2022-01-13T19:59:50.5490000-05:00,Holy sh*t WTF airdrop going mental,,,,,,
8.14848E+17,riite.,2022-01-13T20:00:25.9890000-05:00,"If I have xDAI and I want to swap it for ETH, yet I have no ETH to cover the gas, why can't Uniswap take it out of the other side of my transaction?",,,,,,
5.01009E+17,hachi88888,2022-01-13T20:02:22.0030000-05:00,can any1 swap out of WTF?,,,,,,
8.28586E+17,heatdeathx,2022-01-13T20:02:29.6740000-05:00,"it comes down to how ethereum works, a contract can't pay for an accounts' gas fees. so it's not something that uniswap can't, but ethereum doesn't support",,,,,,
2.64975E+17,shqkn,2022-01-13T20:02:46.3850000-05:00,god dam someone fucked over everyone stealing all the liquidity from WTF,,,,,,
6.95901E+17,splat__,2022-01-13T20:03:11.8390000-05:00,what happened with wtf,,,,,,
4.27327E+17,la1210,2022-01-13T20:03:13.0390000-05:00,"You guys can try on v2 
https://bafybeigkgx3gq5yrrsyxpna2czlq3bc2ish2gk6yqh7v57kugehlq6qoly.ipfs.dweb.link/#/swap?use=V2",,,,,,
2.64975E+17,shqkn,2022-01-13T20:05:13.4860000-05:00,"im kinda thinking these devs rug pulled everyone, no way they didn't add a liquidity cap of wtf",,,,,,
8.28586E+17,heatdeathx,2022-01-13T20:07:15.1710000-05:00,"you might have some luck with USDC instead of ETH, or try using an aggregator

https://twitter.com/statelayer/status/1481793659410468866",,,,,,
2.64975E+17,shqkn,2022-01-13T20:08:44.0700000-05:00,"oohhh that works, thank you",,,,,,
6.95901E+17,splat__,2022-01-13T20:08:57.6640000-05:00,"According to uniswap, it 305 sells for 0.25 eth but to USDC it sells for 60 USDC",,,,,,
8.14848E+17,riite.,2022-01-13T20:09:51.2800000-05:00,"Ok. There's got to be a work around but I guess it's not important enough to implement.
I'm about to be paid in xDAI, having no ETH, I'm wondering how I'll get it out lol",,,,,,
8.28586E+17,heatdeathx,2022-01-13T20:11:09.3810000-05:00,"Check out their website: https://www.xdaichain.com/#gnosis-stable-chain

Maybe you could bridge to BSC instead lol. Fees should be cheaper there.",,👍 (1),,,,
8.28586E+17,heatdeathx,2022-01-13T20:12:20.2050000-05:00,"Oh, and xDAI is Gnosis Chain now fwiw. So that there's no confusion on that part.",,,,,,
6.95901E+17,splat__,2022-01-13T20:13:27.7490000-05:00,What's the real price? 0.21 or 60 USDC?,,,,,,
2.64975E+17,shqkn,2022-01-13T20:13:43.4510000-05:00,its 0.28 cents usd real price for wtf,,,,,,
8.28586E+17,heatdeathx,2022-01-13T20:13:59.0330000-05:00,"Yeah, not too surprising a everyone is selling WTF.",,,,,,
6.95901E+17,splat__,2022-01-13T20:14:37.9380000-05:00,"According to this random tx it's apparently 0.2 eth
https://etherscan.io/tx/0xcbb7f2202efa7a620c9d0d5c1afd628bc9286107092d55e3389363c48a7906d4",,,,,,
7.52225E+17,doge_bull,2022-01-13T20:15:56.6570000-05:00,how are you guys selling? the uniswap UI is never loading for me,,,,,,
5.08392E+17,Tickets#6981,2022-01-13T20:16:17.2280000-05:00,"For troubleshooting help, please go to #🙋│help and click on the ""**Open a Ticket**"" button. Scroll down to the bottom of Uniswap channel lists (left pane) to see your ticket (that shows your discord username), then state your issue there. Wait for next Uniswap helpers/support team to respond. 

:warning: Please **DO NOT** accept help or support in direct messages (DMs), there are scammers lurking so beware!
https://cdn.discordapp.com/attachments/597638926152499206/867154929973723146/Create_a_ticket.png",,,,,,
8.04625E+17,Styker01#4066,2022-01-13T20:16:57.0210000-05:00,How can I send a token or lauch a project or apply for listing on Uniswap V3,,,,,,
