AuthorID,Author,Date,Content,Attachments,Reactions,,,,,,
5.46698E+17,igotraidedagain,2022-10-03T05:39:12.1290000-04:00,will ethw be listed on binance anytime soon?,,,,,,,,
9.65646E+17,Bibi,2022-10-03T08:00:10.7030000-04:00,You can report scammers in #🚨┃report-scams,,,,,,,,
9.65646E+17,Bibi,2022-10-03T08:00:17.2980000-04:00,,,,,,,,,
7.00289E+17,casualgamerone,2022-10-03T09:28:50.4670000-04:00,"Hi, can someone help me with a fast answer? Can I have two cards on binance? Or at least one different that is virtual?",,,,,,,,
5.41689E+17,when_lambo,2022-10-03T09:35:01.4770000-04:00,no,,,,,,,,
7.00289E+17,casualgamerone,2022-10-03T09:35:14.6390000-04:00,thanks,,,,,,,,
7.00289E+17,casualgamerone,2022-10-03T09:35:57.2470000-04:00,they should try it,,,,,,,,
3.76041E+17,ophirian_ph,2022-10-03T10:56:01.6290000-04:00,Thank you Binance for burning 5.6B LUNC,,😮 (1),,,,,,
3.67663E+17,lordoctave,2022-10-03T11:19:02.7130000-04:00,they did?,,,,,,,,
3.67663E+17,lordoctave,2022-10-03T11:19:08.8610000-04:00,today?,,,,,,,,
3.76041E+17,ophirian_ph,2022-10-03T11:33:23.3860000-04:00,yup,,,,,,,,
3.76041E+17,ophirian_ph,2022-10-03T11:34:03.6380000-04:00,you can check #🐦┃twitter  channel,,,,,,,,
3.67663E+17,lordoctave,2022-10-03T11:35:02.3370000-04:00,oh yes i didnt saw that,,,,,,,,
3.76041E+17,ophirian_ph,2022-10-03T11:35:32.7360000-04:00,I was Bibi bot warned when posted here the transaction hash LOL,,,,,,,,
1.01544E+18,shudupbish,2022-10-03T11:47:01.2360000-04:00,Censorship in nutshell,,,,,,,,
9.65646E+17,Bibi,2022-10-03T12:00:09.9380000-04:00,You can report scammers in #🚨┃report-scams,,,,,,,,
9.65646E+17,Bibi,2022-10-03T12:00:24.7730000-04:00,If you need help or you have an inquiry please ask your question in the #🆘┃community-help channel,,,,,,,,
2.66021E+17,ascore,2022-10-03T13:20:45.8110000-04:00,"Sorry about that, our bot sometimes is too sensitive with links, can you send me on dm the link so i would white list it?",,,,,,,,
8.93405E+17,andrey8802,2022-10-03T13:21:39.4910000-04:00,hi,,,,,,,,
2.48134E+17,.kazaki,2022-10-03T14:02:04.8530000-04:00,will binance ever have tokenized stocks again ?,,,,,,,,
4.56227E+17,Deleted User,2022-10-03T14:40:39.9420000-04:00,"hello guys , when does binance card cashbacks resets ?",,,,,,,,
8.27908E+17,priyal10,2022-10-03T15:25:00.0420000-04:00,Hy,,,,,,,,
9.65646E+17,Bibi,2022-10-03T16:00:10.6890000-04:00,You can report scammers in #🚨┃report-scams,,,,,,,,
1.81421E+17,twitchdagelijks,2022-10-03T17:50:59.2270000-04:00,hello kids,,,,,,,,
9.65646E+17,Bibi,2022-10-03T20:00:13.4640000-04:00,You can report scammers in #🚨┃report-scams,,,,,,,,
9.65646E+17,Bibi,2022-10-03T20:00:20.9200000-04:00,,,,,,,,,
9.65646E+17,Bibi,2022-10-03T20:00:25.9680000-04:00,If you need help or you have an inquiry please ask your question in the #🆘┃community-help channel,,,,,,,,
9.14184E+17,.m0jak,2022-10-03T21:00:54.7950000-04:00,,https://cdn.discordapp.com/attachments/882554401154289667/1026660152767696896/image.png?ex=661dcdc6&is=660b58c6&hm=fe76359982d9759b2c8b324ec936a7c3703dca2d60e42228281aea3d2f95a2db&,,,,,,,
3.76041E+17,ophirian_ph,2022-10-03T21:32:08.5260000-04:00,sent,,,,,,,,
9.65646E+17,Bibi,2022-10-04T00:00:11.7420000-04:00,You can report scammers in #🚨┃report-scams,,,,,,,,
9.14184E+17,.m0jak,2022-10-04T01:50:13.1190000-04:00,"Gold rose over $40 today, closing back above $1,700. Silver rose $1.67, closing well above $20, 18% above its Sept. low. More importantly, the $GDXJ is now 20% above last week's 2.5 year low. Precious metals markets are indicating that the Fed has likely already capitulated.",,,,,,,,
9.65646E+17,Bibi,2022-10-04T04:00:11.8430000-04:00,You can report scammers in #🚨┃report-scams,,,,,,,,
9.65646E+17,Bibi,2022-10-04T04:00:25.5140000-04:00,If you need help or you have an inquiry please ask your question in the #🆘┃community-help channel,,,,,,,,
9.53754E+17,itsmejoe.,2022-10-04T04:04:27.9110000-04:00,What y’all think ¿¿,https://cdn.discordapp.com/attachments/882554401154289667/1026766742548131881/chart.png?ex=6614f68b&is=6602818b&hm=1e76b37b31765d588c105b49a6ca67364f9675c8eeca4eff863439b527c3be36&,,,,,,,
7.57081E+17,nodito,2022-10-04T05:02:08.3750000-04:00,"hi! anyone based in barcelona? have u ever paid with binance app at real life stores in barcelona ? if yes, where? im keen to try",,,,,,,,
9.91888E+17,navindu_e,2022-10-04T05:52:58.2210000-04:00,@AScore PM or DM bro,https://cdn.discordapp.com/attachments/882554401154289667/1026794048796770305/unknown.png?ex=66150ffa&is=66029afa&hm=f4d9e73711d930ac66badfe09fc16cb0d3ae614b2f802e15982e807d6b76389d&,,,,,,,
6.65272E+17,korzen6614,2022-10-04T06:25:07.2070000-04:00,hi i am new in crypto and i need some help maybe there is telegram or facebook group i can join and learn and earn more,,,,,,,,
4.29115E+17,wildindinman,2022-10-04T06:26:30.5530000-04:00,"Hey guys I have a Question. 


Before the ETH Merge i had have of my tokens locked in BETH and the other half in binance earn for income. 

Other the merge I now have the old amount of ETH that I had in earn and the old amount of BETH, but also the eth earn amount got distributed as ETH POW. I know that it means proof of work but Í´m a little confused, did the ETH i had in Binance Earn not get merged and is now the old ETH or what happened here ?",,,,,,,,
9.48481E+17,aadityaalive,2022-10-04T07:02:11.5510000-04:00,"Hey @alex19 @AScore, need to get in touch with someone incharge of Partnerships at Binance? I've a Proposal, could you connect me?",,,,,,,,
3.94984E+17,zamir3508,2022-10-04T07:04:39.3360000-04:00,@roland And have you taken some profit out of the matic?,,,,,,,,
9.53754E+17,itsmejoe.,2022-10-04T07:51:37.6090000-04:00,Yeah🤙,,,,,,,,
9.53754E+17,itsmejoe.,2022-10-04T07:56:01.3930000-04:00,Well ..you could check out YouTube or something,,,,,,,,
9.53754E+17,itsmejoe.,2022-10-04T07:56:17.8170000-04:00,Hope you’re of age though 💀,,,,,,,,
9.65646E+17,Bibi,2022-10-04T08:00:12.1280000-04:00,You can report scammers in #🚨┃report-scams,,,,,,,,
9.65646E+17,Bibi,2022-10-04T08:00:19.3020000-04:00,,,,,,,,,
9.28439E+17,biggzimdx,2022-10-04T08:16:42.4850000-04:00,"Hi, wondering if someone can confirm something for me. I'm going travelling and might not have access to my mobile phone number. I've set up Google Authenticator for my Binance account, so with that and email verification, I'm fine to remove my mobile and I'll still be able to do everything right? As I'll have 2 types of 2FA",,,,,,,,
5.41689E+17,when_lambo,2022-10-04T08:32:00.9860000-04:00,idk if you can remove your mobile number as verification,,,,,,,,
9.28439E+17,biggzimdx,2022-10-04T08:37:03.5870000-04:00,"It allowed me to, so my security is currently like this",https://cdn.discordapp.com/attachments/882554401154289667/1026835343212818442/bin.JPG?ex=6615366f&is=6602c16f&hm=022797a194e4819e133001342ca8edacd48f967ad07512b971cc71b584d0ffc5&,,,,,,,
5.41689E+17,when_lambo,2022-10-04T08:38:04.1850000-04:00,good... you can use binance normally,,,,,,,,
9.28439E+17,biggzimdx,2022-10-04T08:38:13.4080000-04:00,"ok awesome, thanks",,🍻 (1),,,,,,
9.14184E+17,.m0jak,2022-10-04T08:54:07.9560000-04:00,For me shoulder Head,,,,,,,,
4.56227E+17,Deleted User,2022-10-04T09:29:03.0730000-04:00,"hey equalizer , the binance cashback reward resets at 1st day  of each month?",,,,,,,,
5.41689E+17,when_lambo,2022-10-04T09:37:52.4150000-04:00,the list of the cashback you received? every 3 months,,,,,,,,
2.42338E+17,madrat96,2022-10-04T09:38:41.0740000-04:00,"hi equlalizer, i still has this problem",,,,,,,,
2.42338E+17,madrat96,2022-10-04T09:39:11.0260000-04:00,@madrat96 - telegram,,,,,,,,
4.56227E+17,Deleted User,2022-10-04T09:40:01.2360000-04:00,"no no , the one that says , the limits of cashbacks per month,  so i think it is each month but idk when reset ,",,,,,,,,
5.41689E+17,when_lambo,2022-10-04T09:40:20.2550000-04:00,the limit is every month,,,,,,,,
4.56227E+17,Deleted User,2022-10-04T09:40:30.9720000-04:00,,https://cdn.discordapp.com/attachments/882554401154289667/1026851312719110216/Cattura.PNG?ex=6615454e&is=6602d04e&hm=0fa99dce4b344de302493cda9db4dd6b68d6e04ffec1650a5849125e7614739f&,,,,,,,
4.56227E+17,Deleted User,2022-10-04T09:40:52.1240000-04:00,so each 1st of month it reset the limit ?,,,,,,,,
5.41689E+17,when_lambo,2022-10-04T09:45:03.8380000-04:00,"sì... c'è anche scritto.... ""mensile""",,,,,,,,
4.86086E+17,alex8765_,2022-10-04T10:59:46.1520000-04:00,"hey guys, is the 0 fees on spot btc trades still going?",,,,,,,,
9.81762E+17,bornbaddipesh,2022-10-04T11:21:16.0410000-04:00,How do wodl reward come?,,,,,,,,
9.81762E+17,bornbaddipesh,2022-10-04T11:21:26.7580000-04:00,I haven't got it yet.,,,,,,,,
5.41689E+17,when_lambo,2022-10-04T11:25:54.4780000-04:00,"ticket in ""reward center""",,,,,,,,
9.81762E+17,bornbaddipesh,2022-10-04T11:28:49.0840000-04:00,How many days it take?,,,,,,,,
5.41689E+17,when_lambo,2022-10-04T11:32:00.7780000-04:00,2 3 days... if you are a winner,,,,,,,,
9.81762E+17,bornbaddipesh,2022-10-04T11:33:33.0050000-04:00,What's the probability of winning if all answer are correctly?,,,,,,,,
9.81762E+17,bornbaddipesh,2022-10-04T11:33:44.9370000-04:00,I am confused. Hope you won't mind.,,,,,,,,
5.41689E+17,when_lambo,2022-10-04T11:34:05.7190000-04:00,very high ... but the prizes are a few cents,,,,,,,,
9.81762E+17,bornbaddipesh,2022-10-04T11:35:18.0320000-04:00,It's my second wodl.  1st i haven't got any reward yet. Hope this time will get. Few cents+ few cents make ocean. Hehe,,,,,,,,
5.41689E+17,when_lambo,2022-10-04T11:36:12.8620000-04:00,oh yeah... it's free money anyway,,😘 (1),,,,,,
9.81762E+17,bornbaddipesh,2022-10-04T11:36:46.9840000-04:00,Any other place where i can earn it.,,,,,,,,
5.41689E+17,when_lambo,2022-10-04T11:37:25.9290000-04:00,"there is the ""learn & earn"" section but it is not always active",,,,,,,,
9.81762E+17,bornbaddipesh,2022-10-04T11:37:42.9400000-04:00,Yeah i know more?,,,,,,,,
5.41689E+17,when_lambo,2022-10-04T11:38:14.0870000-04:00,follow the #📢┃general-announcements  channel for any news,,,,,,,,
9.81762E+17,bornbaddipesh,2022-10-04T11:52:26.7620000-04:00,👌👌,,,,,,,,
9.14214E+17,darentu,2022-10-04T11:55:11.8090000-04:00,Hello mates,,,,,,,,
4.56227E+17,Deleted User,2022-10-04T14:40:20.0990000-04:00,if i were to use a vpn to make a futures account on binance since i cant rn where im in would that work,,,,,,,,
9.53754E+17,itsmejoe.,2022-10-04T15:01:26.7150000-04:00,I don’t think so,,,,,,,,
9.53754E+17,itsmejoe.,2022-10-04T15:02:36.0480000-04:00,What do y’all think about DODGE??,,,,,,,,
1.01889E+18,alexanderwilliams4007,2022-10-04T15:43:33.9960000-04:00,Where are you right now buddy,,,,,,,,
4.56227E+17,Deleted User,2022-10-04T15:44:07.5840000-04:00,Why does that matter,,,,,,,,
1.01889E+18,alexanderwilliams4007,2022-10-04T15:44:55.1500000-04:00,If I can help,,,,,,,,
4.56227E+17,Deleted User,2022-10-04T15:45:34.6970000-04:00,I reached out to support and they said they arent accepting any new future or margin accounts to be made,,,,,,,,
4.56227E+17,Deleted User,2022-10-04T16:24:02.1530000-04:00,"thxxxxxx , grazie mille",,,,,,,,
4.56227E+17,Deleted User,2022-10-04T16:47:36.5180000-04:00,I’m welcome,,,,,,,,
8.66282E+17,walintin,2022-10-04T16:50:42.0370000-04:00,"Hello
Please can we transfer bab to another wallet",,,,,,,,
1.01889E+18,alexanderwilliams4007,2022-10-04T17:36:43.3950000-04:00,Yeah,,,,,,,,
8.66282E+17,walintin,2022-10-04T17:37:37.5140000-04:00,How trust wallet is gving  me big pro,,,,,,,,
1.01889E+18,alexanderwilliams4007,2022-10-04T17:47:55.9900000-04:00,Okay dm me,,,,,,,,
7.17155E+17,jdd0502,2022-10-04T19:37:57.2880000-04:00,is there any tokens that i can invest for future profit?,,,,,,,,
9.65646E+17,Bibi,2022-10-04T20:00:20.2690000-04:00,,,,,,,,,
4.16699E+17,lsd9496,2022-10-04T22:27:42.7040000-04:00,"Hello guys , is there anyway to apply for an admin or moderator role ?",,,,,,,,
7.00155E+17,n0kyr,2022-10-04T22:47:55.8000000-04:00,Hi guys,,,,,,,,
9.49651E+17,alpyde,2022-10-05T01:22:10.7750000-04:00,SELAM,,,,,,,,
9.14184E+17,.m0jak,2022-10-05T02:04:16.6790000-04:00,Its my Best Investment From all my Coins 😂,,,,,,,,
8.615E+17,aqibsahib,2022-10-05T02:24:28.7440000-04:00,"**Binance Will List GMX (GMX) in the Innovation Zone**
<https://www.binance.com/en/support/announcement/766022428cf94796914209b44261d3a8>",https://cdn.discordapp.com/attachments/882554401154289667/1027103968154877972/IMG_5389.jpg?ex=6616309c&is=6603bb9c&hm=2a1cb96e635cc0fa76b7b5827d5befb216874546763c4d559563253204d9472c&,,,,,,,
8.615E+17,aqibsahib,2022-10-05T02:25:07.4680000-04:00,"**Good Morning, Binancians! ** 🌞",,,,,,,,
8.615E+17,aqibsahib,2022-10-05T02:25:11.5730000-04:00,:ex_binance:,,,,,,,,
8.615E+17,aqibsahib,2022-10-05T02:25:53.2550000-04:00,"For Turkey 🇹🇷 language, please go there #🇹🇷┃turkish",,,,,,,,
8.615E+17,aqibsahib,2022-10-05T02:26:32.1280000-04:00,"Hello, Sure , Here you go > Apply here > **Binance Angel program** https://jobs.lever.co/binance/cd108578-1fc7-4a29-a8a8-49dcd179007c",,,,,,,,
9.52014E+17,Bibi#4458,2022-10-05T02:42:59.8430000-04:00,,,,,,,,,
8.47741E+17,pikaboo5813,2022-10-05T04:47:20.2180000-04:00,Wassup guys,,,,,,,,
8.47741E+17,pikaboo5813,2022-10-05T04:48:58.9770000-04:00,Any ama here,,,,,,,,
4.56227E+17,Deleted User,2022-10-05T05:53:22.7500000-04:00,"Hello, I am doing a research about DeFi lending platforms and I wanted to ask a couple of questions. Could you walk me through the process of lending? And why do you need collateral in order to offer loans?",,,,,,,,
9.53754E+17,itsmejoe.,2022-10-05T06:07:14.4820000-04:00,You sure?😂😂,,,,,,,,
9.65646E+17,Bibi,2022-10-05T08:00:22.8270000-04:00,,,,,,,,,
7.76889E+17,.henrycn,2022-10-05T08:53:24.2390000-04:00,"Please announce that GMX has been listed, people don't know yet.",,,,,,,,
8.615E+17,aqibsahib,2022-10-05T08:55:44.7600000-04:00,"Here is GMX Listed post ☝�?,"",""
914184070488006656""",.m0jak,2022-10-05T09:12:26.2940000-04:00,"Yes i bought it Cheap, and got all my Money back 😂",,,,,
4.56227E+17,Deleted User,2022-10-05T09:59:25.2680000-04:00,i made mistake,,,,,,,,
4.56227E+17,Deleted User,2022-10-05T10:00:45.6640000-04:00,"so, i want to proof my parents that i can make money without school, so i made my binance under 18, using my passport etc, dont ban me, i just want to start early, proof to my parents bcuz i dont want to be threated bcuz of having bad grades",,,,,,,,
4.56227E+17,Deleted User,2022-10-05T10:01:00.6060000-04:00,"and boom, i got email, i cannot access, underrage",,,,,,,,
4.56227E+17,Deleted User,2022-10-05T10:03:18.9910000-04:00,"how can i login and start trading without fail verification, sadly, i started understanding life a year before, now, every day, i just think what i gonna do after my 18, parents would kick me out, for sure, so i want to start this and live my life that i want, drive some cool car like Porsche and dont look behind",,,,,,,,
5.41689E+17,when_lambo,2022-10-05T10:09:11.7530000-04:00,to use binance you must be 18 years old .. there are no shortcuts,,,,,,,,
4.56227E+17,Deleted User,2022-10-05T10:09:56.1400000-04:00,okay😉,,,,,,,,
4.56227E+17,Deleted User,2022-10-05T10:11:11.3310000-04:00,i can get id card as age of 16 in serbia :),,,,,,,,
5.41689E+17,when_lambo,2022-10-05T10:18:15.1280000-04:00,"I don't know what the majority age in Serbia is (16 or 18), but if the passport didn't work, I don't think the ID card will work",,,,,,,,
4.56227E+17,Deleted User,2022-10-05T10:21:01.2000000-04:00,"listen bro, we can talk to some menagers and avoid rules, just once, its important for me",,,,,,,,
5.41689E+17,when_lambo,2022-10-05T10:21:16.9930000-04:00,nope,,,,,,,,
4.56227E+17,Deleted User,2022-10-05T10:21:39.6970000-04:00,"okay, how can i contact english binance support",,,,,,,,
5.41689E+17,when_lambo,2022-10-05T10:22:02.9650000-04:00,"https://www.binance.com/en/chat
(the first questions are from a bot ... answer with ""unsolved problem 👎"" and you will chat with an operator.)",,,,,,,,
4.56227E+17,Deleted User,2022-10-05T10:22:09.6970000-04:00,thanks,,,,,,,,
4.56227E+17,Deleted User,2022-10-05T10:31:39.8780000-04:00,i contacted him,,,,,,,,
7.17155E+17,jdd0502,2022-10-05T11:29:11.1540000-04:00,can i ask someone here,,,,,,,,
4.56227E+17,Deleted User,2022-10-05T11:38:04.0100000-04:00,going to update you when i cash out,,,,,,,,
5.41689E+17,when_lambo,2022-10-05T11:38:19.8260000-04:00,what?,,,,,,,,
4.56227E+17,Deleted User,2022-10-05T11:38:43.9860000-04:00,why did my msg get delleted,,,,,,,,
4.56227E+17,Deleted User,2022-10-05T11:38:55.4270000-04:00,i just said the coin that i bought into,,,,,,,,
5.41689E+17,when_lambo,2022-10-05T11:39:24.2140000-04:00,in this group shilling is forbidden ...,,,,,,,,
7.17155E+17,jdd0502,2022-10-05T11:40:04.7190000-04:00,can you guys vouch?,,,,,,,,
7.17155E+17,jdd0502,2022-10-05T11:40:52.2440000-04:00,vouch a person here in this server?,,,,,,,,
4.56227E+17,Deleted User,2022-10-05T11:41:16.1890000-04:00,vouch for what,,,,,,,,
5.41689E+17,when_lambo,2022-10-05T11:41:37.8990000-04:00,99% this person is a scammer,,,,,,,,
4.56227E+17,Deleted User,2022-10-05T11:42:17.8410000-04:00,yeah i thought so,,,,,,,,
4.56227E+17,Deleted User,2022-10-05T11:42:30.5290000-04:00,btw what do you mean by shilling,,,,,,,,
5.41689E+17,when_lambo,2022-10-05T11:42:51.1000000-04:00,advertise a token (even in good faith),,,,,,,,
4.56227E+17,Deleted User,2022-10-05T11:43:19.3420000-04:00,got it,,🍻 (1),,,,,,
5.41689E+17,when_lambo,2022-10-05T11:43:47.0330000-04:00,"I'm glad you're in gain, but let's avoid saying it",,,,,,,,
7.17155E+17,jdd0502,2022-10-05T11:52:25.2340000-04:00,i was asked to transffer my investment (my assets) on so called wallet address to get my profit for 48 hours,,,,,,,,
7.17155E+17,jdd0502,2022-10-05T11:52:56.5960000-04:00,,https://cdn.discordapp.com/attachments/882554401154289667/1027247026817220628/unknown.png?ex=6616b5d8&is=660440d8&hm=cc2d411f41765256347b89a104e4fc33616efc84d9ef3df823230620ad3805d3&,,,,,,,
4.56227E+17,Deleted User,2022-10-05T11:53:07.6850000-04:00,by him?,,,,,,,,
5.41689E+17,when_lambo,2022-10-05T11:53:09.6820000-04:00,scam...,,,,,,,,
4.56227E+17,Deleted User,2022-10-05T11:53:24.6400000-04:00,so you sent him crypto?,,,,,,,,
9.52014E+17,Bibi#4458,2022-10-05T11:53:37.0490000-04:00,,,,,,,,,
5.41689E+17,when_lambo,2022-10-05T11:53:40.9100000-04:00,puff,,,,,,,,
7.17155E+17,jdd0502,2022-10-05T11:53:50.4270000-04:00,this also,https://cdn.discordapp.com/attachments/882554401154289667/1027247252625952848/unknown.png?ex=6616b60e&is=6604410e&hm=f1c42e49955fa19bfee34d1a71be8ce9e727b44588d26b92c5536eac2654059c&,,,,,,,
9.52014E+17,Bibi#4458,2022-10-05T11:54:06.8990000-04:00,,,,,,,,,
5.41689E+17,when_lambo,2022-10-05T11:54:11.1920000-04:00,puff,,,,,,,,
7.17155E+17,jdd0502,2022-10-05T11:54:19.8930000-04:00,thank you guyss,,🍻 (2),,,,,,
7.17155E+17,jdd0502,2022-10-05T11:54:52.1680000-04:00,they were to scma my small amount of money for 38 dollars 😦 its for my chemotherapy,,,,,,,,
4.56227E+17,Deleted User,2022-10-05T11:55:34.3700000-04:00,just a reminder turn off dms,,9372blurpleboostlevel9 (1),,,,,,
4.56227E+17,Deleted User,2022-10-05T11:56:02.9940000-04:00,you can do it by right clicking on the server icon and selecting privacy settings,,,,,,,,
4.56227E+17,Deleted User,2022-10-05T11:56:10.6780000-04:00,and turn off direct messages,,,,,,,,
7.17155E+17,jdd0502,2022-10-05T11:57:59.9220000-04:00,,https://cdn.discordapp.com/attachments/882554401154289667/1027248298937032716/unknown.png?ex=6616b707&is=66044207&hm=f8affc98b5c3e6d1c167e6822852ec092f9b1350c97632e1d7e14be510b8f1ca&,,,,,,,
9.65646E+17,Bibi,2022-10-05T12:00:35.5560000-04:00,You can report scammers in #🚨┃report-scams,,❤️ (1),,,,,,
9.65646E+17,Bibi,2022-10-05T12:00:52.4980000-04:00,If you need help or you have an inquiry please ask your question in the #🆘┃community-help channel,,,,,,,,
7.17155E+17,jdd0502,2022-10-05T12:04:01.4580000-04:00,thank you,,,,,,,,
9.88221E+17,gintokiiiiiiiiiiiiiiiiiiii,2022-10-05T13:16:28.2250000-04:00,"I sent a Binance card to the address and it was not received, knowing that I was sure that the address name was wrong and could not fix the error or resend the card again, knowing that I use the default card",,,,,,,,
5.41689E+17,when_lambo,2022-10-05T13:29:54.7520000-04:00,"ask at our support
https://www.binance.com/en/chat
(the first questions are from a bot ... answer with ""unsolved problem 👎"" and you will chat with an operator.)",,,,,,,,
8.31134E+17,slarzsq.,2022-10-05T13:57:58.6200000-04:00,Hii everyone,,,,,,,,
8.56928E+17,omnoob,2022-10-05T15:20:55.6300000-04:00,sup,,,,,,,,
4.56227E+17,Deleted User,2022-10-05T15:37:50.9070000-04:00,good night,,,,,,,,
9.65646E+17,Bibi,2022-10-05T16:00:27.4310000-04:00,You can report scammers in #🚨┃report-scams,,,,,,,,
8.82259E+17,bearner.eth,2022-10-05T16:14:17.4970000-04:00,Hi,,,,,,,,
1.01891E+18,dine9368,2022-10-05T16:14:46.9350000-04:00,Hi people,,,,,,,,
1.01891E+18,dine9368,2022-10-05T16:19:06.0780000-04:00,Who can explain me this,https://cdn.discordapp.com/attachments/882554401154289667/1027314007952085092/Screenshot_2022-10-05-20-13-51.png?ex=6616f43a&is=66047f3a&hm=4b0e20f7c345069fd80966a0f9fcab6eac566b9feb56477bb791d292d60f716d&,,,,,,,
4.49927E+17,mbfilipp,2022-10-05T16:40:02.7640000-04:00,guys,,,,,,,,
4.49927E+17,mbfilipp,2022-10-05T16:40:10.7170000-04:00,can you subscribe on me,,,,,,,,
4.49927E+17,mbfilipp,2022-10-05T16:40:17.5590000-04:00,on nft binance,,,,,,,,
7.51491E+17,luilly.,2022-10-05T18:25:00.6870000-04:00,"sup, what do u think is the coin more stable?",,,,,,,,
7.51491E+17,luilly.,2022-10-05T18:25:49.2530000-04:00,:USDT: :2184heartboost:,,,,,,,,
9.52014E+17,Bibi#4458,2022-10-05T18:29:20.8290000-04:00,,,,,,,,,
9.53754E+17,itsmejoe.,2022-10-05T18:53:02.2570000-04:00,DAI,,,,,,,,
9.65646E+17,Bibi,2022-10-05T20:00:19.0420000-04:00,If you need help or you have an inquiry please ask your question in the #🆘┃community-help channel,,,,,,,,
9.65646E+17,Bibi,2022-10-05T20:00:27.8160000-04:00,You can report scammers in #🚨┃report-scams,,,,,,,,
9.65646E+17,Bibi,2022-10-05T20:00:35.5550000-04:00,,,,,,,,,
2.80101E+17,ptrnoah,2022-10-05T20:04:09.1660000-04:00,BUSD,,❤️ (1),,,,,,
1.82147E+17,retired_traveler,2022-10-05T21:08:12.2720000-04:00,"@wild indin man I with I knew models  lol, I have little interest into model  people",,,,,,,,
4.29115E+17,wildindinman,2022-10-05T21:08:36.2280000-04:00,@Retired Traveler what?,,,,,,,,
1.82147E+17,retired_traveler,2022-10-05T21:08:44.6080000-04:00,I had to tag you so we dont chat there,,,,,,,,
4.29115E+17,wildindinman,2022-10-05T21:08:52.6860000-04:00,Oh I see,,,,,,,,
4.29115E+17,wildindinman,2022-10-05T21:09:16.6990000-04:00,What I was saying is that it’s definitely a fake because the profilpic is from anodes I know,,,,,,,,
1.82147E+17,retired_traveler,2022-10-05T21:10:43.0660000-04:00,I see,,,,,,,,
7.51491E+17,luilly.,2022-10-05T22:21:37.8210000-04:00,someone who has followed the steps of comments like this? Do you know if this is true???,,,,,,,,
7.51491E+17,luilly.,2022-10-05T22:21:53.5560000-04:00,:SuperThinking:,,,,,,,,
1.02071E+18,piedrahita.girald8096,2022-10-05T23:26:35.9780000-04:00,Hello everyone,,,,,,,,
1.02071E+18,piedrahita.girald8096,2022-10-05T23:27:05.5410000-04:00,"That's a scam broo, disregard..",,,,,,,,
1.02071E+18,piedrahita.girald8096,2022-10-05T23:27:32.9940000-04:00,"I'm into Cryptocurrency Trading too, I have a legit broker..",,,,,,,,
1.02071E+18,piedrahita.girald8096,2022-10-05T23:27:50.9550000-04:00,Guys beware this is scam!,,,,,,,,
7.51491E+17,luilly.,2022-10-06T00:00:21.7840000-04:00,"Sorry im new here, how do they scam you?",,,,,,,,
9.65646E+17,Bibi,2022-10-06T00:00:27.6060000-04:00,You can report scammers in #🚨┃report-scams,,,,,,,,
9.02764E+17,realjassia,2022-10-06T02:52:21.1810000-04:00,"Binance Announcements:
Binance Adds GMX, SNM & More Pairs on Cross Margin and Isolated Margin
https://www.binance.com/en/support/announcement/b8e12b1f499d48258f2f8e5edcef099d",,,,,,,,
9.02764E+17,realjassia,2022-10-06T02:52:49.1700000-04:00,"Binance Convert Adds GMX
https://www.binance.com/en/support/announcement/faa17d7476cf40b7a87a05d77fec3655",,,,,,,,
9.02764E+17,realjassia,2022-10-06T02:53:10.7680000-04:00,"Notice of Removal of Trading Pairs - 2022-10-14
https://www.binance.com/en/support/announcement/64b9451dc9394f058802dd9ee4b52913",,,,,,,,
3.63331E+17,br_ning,2022-10-06T03:13:33.0580000-04:00,gm,,,,,,,,
9.02764E+17,realjassia,2022-10-06T03:20:09.0620000-04:00,Gm,,👍🏻 (1),,,,,,
9.65646E+17,Bibi,2022-10-06T04:00:19.3320000-04:00,If you need help or you have an inquiry please ask your question in the #🆘┃community-help channel,,,,,,,,
9.65646E+17,Bibi,2022-10-06T04:00:27.5310000-04:00,You can report scammers in #🚨┃report-scams,,,,,,,,
4.56227E+17,Deleted User,2022-10-06T04:36:47.3850000-04:00,how to make binance -18?,,,,,,,,
6.11468E+17,dicer18051,2022-10-06T04:51:26.4320000-04:00,Good Morning,,,,,,,,
4.56227E+17,Deleted User,2022-10-06T04:55:34.9650000-04:00,"Hello, I am doing a research about DeFi lending platforms and I wanted to ask a couple of questions. Could you walk me through the process of lending? And why do you need collateral in order to offer loans?",,,,,,,,
9.46002E+17,akash4655,2022-10-06T05:08:13.5700000-04:00,Hlo,,,,,,,,
9.17643E+17,lightpalmer,2022-10-06T05:31:00.6980000-04:00,Please help me with this problem my account is blocked 3 Months now i need your help,https://cdn.discordapp.com/attachments/882554401154289667/1027513298532433950/IMG-20220715-WA0031.jpg?ex=6617add4&is=660538d4&hm=f934d6e1773bb437c3687344d07b0a8b9ea0dd7aacde2297bff0d7ca530399ee&,,,,,,,
1.02071E+18,piedrahita.girald8096,2022-10-06T05:47:02.2100000-04:00,He will take your personal details!,,,,,,,,
5.41689E+17,when_lambo,2022-10-06T06:01:31.3710000-04:00,"please, follow this instructions to contact our support... only our support can help you
https://www.binance.com/en/chat
(the first questions are from a bot ... answer with ""unsolved problem 👎"" and you will chat with an operator.)",,,,,,,,
